base_last	incremental_last	all_last	base	incremental	all	exp_name	dataset	dataroot	batch_size_base	epochs_base	lr_base	schedule	milestones	step	decay	momentum	ce_loss_factor	moco_dim	moco_k	moco_m	moco_t	moco_loss_factor	num_views	pre_trained_url	encoder	num_mlp	shot	way	session	base_class	incft	test_batch_size	eval_freq	num_workers	seed	num_seeds	gpu	distributed	distributed_launcher	distributed_backend	pet_cls	rank	pet_tuning_start_epoch	encoder_ft_start_layer	adapt_blocks	encoder_ft_start_epoch	encoder_lr_factor	limited_base_class	limited_base_samples	pet_on_teacher	update_base_classifier_with_prototypes	start_training_with_prototypes	add_bias_in_classifier	num_classes	sessions	save_path	size_crops
71.7	6.79	45.73	[87.68, 74.69, 74.6, 74.3, 74.3, 74.2, 74.2, 74.16, 71.7]	[nan, 9.47, 5.8, 6.98, 5.37, 5.24, 4.37, 4.17, 6.79]	[87.68, 69.67, 64.77, 60.84, 57.07, 53.92, 50.92, 48.38, 45.73]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	10	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
12.62	17.6	14.61	[45.97, 19.25, 19.23, 18.23, 18.23, 18.1, 17.98, 17.05, 12.62]	[nan, 39.8, 25.3, 19.07, 15.15, 12.48, 14.37, 15.03, 17.6]	[45.97, 20.83, 20.1, 18.4, 17.46, 16.45, 16.78, 16.31, 14.61]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	12	[]	0	1	-1	1	False	True	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
67.47	10.21	44.57	[86.24, 70.31, 69.86, 69.07, 69.04, 68.93, 68.93, 68.9, 67.47]	[nan, 8.73, 7.7, 12.98, 11.8, 10.47, 8.83, 8.39, 10.21]	[86.24, 65.57, 60.98, 57.85, 54.73, 51.73, 48.9, 46.61, 44.57]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	11	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
27.56	6.95	19.32	[58.5, 31.58, 31.58, 31.57, 31.56, 31.51, 31.51, 31.38, 27.56]	[nan, 8.6, 4.3, 3.22, 2.55, 2.56, 2.14, 1.94, 6.95]	[58.5, 29.81, 27.69, 25.9, 24.31, 22.99, 21.72, 20.54, 19.32]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	4	[]	0	1	-1	1	False	True	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	3.73	1.49	[8.18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 30.33, 14.07, 9.87, 7.4, 5.92, 4.84, 4.14, 3.73]	[8.18, 2.33, 2.01, 1.97, 1.85, 1.74, 1.61, 1.52, 1.49]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	10	[]	0	1	-1	1	False	False	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	24.59	9.84	[58.56, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 84.07, 50.1, 37.36, 32.63, 32.67, 30.94, 25.96, 24.59]	[58.56, 6.47, 7.16, 7.47, 8.16, 9.61, 10.31, 9.57, 9.84]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	4	[]	0	1	-1	1	False	False	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
2.92	4.82	3.68	[17.25, 6.07, 6.06, 4.75, 4.75, 4.74, 4.74, 4.57, 2.92]	[nan, 1.13, 0.6, 6.11, 4.62, 3.81, 3.18, 3.11, 4.82]	[17.25, 5.69, 5.28, 5.02, 4.71, 4.47, 4.22, 4.03, 3.68]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	8	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
82.03	3.58	50.65	[89.88, 83.39, 83.39, 83.21, 83.21, 83.17, 83.17, 83.16, 82.03]	[nan, 0.2, 0.13, 3.13, 2.37, 2.64, 2.2, 2.19, 3.58]	[89.88, 76.98, 71.49, 67.2, 63.0, 59.48, 56.18, 53.33, 50.65]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	6	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	40.95	16.38	[86.28, 1.2, 0.23, 0.13, 0.01, 0.0, 0.0, 0.0, 0.0]	[nan, 85.87, 67.37, 39.24, 40.13, 41.85, 42.97, 39.43, 40.95]	[86.28, 7.71, 9.82, 7.95, 10.04, 12.31, 14.32, 14.52, 16.38]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	11	[]	0	1	-1	1	False	False	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
62.61	8.53	40.97	[84.82, 65.79, 65.52, 64.93, 64.89, 64.77, 64.77, 64.73, 62.61]	[nan, 7.67, 6.1, 9.4, 8.62, 7.76, 6.52, 6.15, 8.53]	[84.82, 61.32, 57.03, 53.82, 50.82, 48.0, 45.35, 43.15, 40.97]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	11	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	13.39	5.36	[31.42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 71.8, 40.77, 29.38, 22.12, 15.27, 13.96, 12.5, 13.39]	[31.42, 5.52, 5.82, 5.88, 5.53, 4.49, 4.65, 4.61, 5.36]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	8	[]	0	1	-1	1	False	False	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
5.63	5.85	5.71	[16.28, 9.89, 9.89, 8.95, 8.94, 8.41, 8.39, 8.29, 5.63]	[nan, 8.47, 4.23, 5.13, 3.87, 4.0, 3.33, 3.09, 5.85]	[16.28, 9.78, 9.08, 8.19, 7.67, 7.11, 6.71, 6.38, 5.71]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	-1	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	5.54	2.22	[7.96, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 38.33, 20.27, 13.49, 10.12, 8.4, 6.95, 6.02, 5.54]	[7.96, 2.95, 2.9, 2.7, 2.53, 2.47, 2.32, 2.22, 2.22]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	11	[]	0	1	-1	1	False	False	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	31.23	12.49	[72.06, 0.06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 86.2, 59.3, 47.78, 42.27, 39.47, 38.21, 32.75, 31.23]	[72.06, 6.69, 8.47, 9.56, 10.56, 11.61, 12.74, 12.07, 12.49]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	2	[]	0	1	-1	1	False	False	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
14.91	6.09	11.38	[43.36, 19.0, 19.0, 18.51, 18.5, 17.98, 17.89, 17.85, 14.91]	[nan, 4.8, 2.43, 3.67, 2.78, 3.29, 2.84, 2.58, 6.09]	[43.36, 17.91, 16.63, 15.54, 14.57, 13.66, 12.87, 12.23, 11.38]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	-1	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
80.67	6.77	51.11	[89.52, 82.22, 82.22, 81.92, 81.92, 81.77, 81.77, 81.72, 80.67]	[nan, 4.33, 2.47, 5.87, 5.28, 5.89, 4.96, 4.76, 6.77]	[89.52, 76.23, 70.83, 66.71, 62.76, 59.45, 56.17, 53.37, 51.11]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	6	[]	0	1	-1	1	False	True	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	21.49	8.6	[39.87, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 73.93, 41.6, 30.47, 24.82, 25.24, 21.81, 20.18, 21.49]	[39.87, 5.69, 5.94, 6.09, 6.2, 7.42, 7.27, 7.44, 8.6]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	4	[]	0	1	-1	1	False	False	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	35.57	14.23	[90.1, 1.07, 0.11, 0.07, 0.01, 0.0, 0.0, 0.0, 0.0]	[nan, 83.27, 64.47, 41.84, 38.78, 39.0, 38.25, 33.49, 35.57]	[90.1, 7.39, 9.3, 8.43, 9.7, 11.47, 12.75, 12.34, 14.23]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	6	[]	0	1	-1	1	False	False	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	28.94	11.57	[69.64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 87.0, 58.37, 44.51, 38.35, 35.96, 35.01, 30.05, 28.94]	[69.64, 6.69, 8.34, 8.9, 9.59, 10.58, 11.67, 11.07, 11.57]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	4	[]	0	1	-1	1	False	False	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	35.99	14.4	[90.8, 2.22, 0.23, 0.23, 0.05, 0.0, 0.0, 0.0, 0.0]	[nan, 82.87, 62.23, 42.07, 39.82, 39.49, 38.93, 33.33, 35.99]	[90.8, 8.42, 9.09, 8.59, 9.99, 11.61, 12.98, 12.28, 14.4]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	4	[]	0	1	-1	1	False	False	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
78.74	5.18	49.31	[89.88, 80.56, 80.56, 80.29, 80.29, 80.08, 80.08, 80.08, 78.74]	[nan, 8.47, 4.23, 5.75, 4.35, 5.0, 4.17, 3.62, 5.18]	[89.88, 75.01, 69.65, 65.38, 61.3, 58.0, 54.77, 51.91, 49.31]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	2	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
68.16	7.23	43.79	[86.53, 71.87, 71.74, 71.24, 71.24, 71.14, 71.14, 71.11, 68.16]	[nan, 7.33, 5.07, 6.69, 5.13, 5.47, 4.55, 4.2, 7.23]	[86.53, 66.91, 62.22, 58.33, 54.71, 51.83, 48.95, 46.46, 43.79]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	10	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	41.99	16.8	[90.46, 5.25, 0.58, 0.55, 0.04, 0.0, 0.0, 0.0, 0.0]	[nan, 87.87, 68.83, 45.8, 45.88, 45.79, 44.89, 39.37, 41.99]	[90.46, 11.61, 10.33, 9.6, 11.5, 13.47, 14.96, 14.51, 16.8]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	6	[]	0	1	-1	1	False	False	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	42.53	17.01	[90.3, 6.4, 0.33, 0.28, 0.02, 0.0, 0.0, 0.0, 0.0]	[nan, 89.13, 67.53, 48.69, 47.68, 45.83, 45.26, 39.64, 42.53]	[90.3, 12.76, 9.93, 9.97, 11.94, 13.48, 15.09, 14.61, 17.01]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	4	[]	0	1	-1	1	False	False	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	39.94	15.98	[83.23, 3.61, 0.75, 0.58, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 87.93, 64.8, 39.73, 38.27, 40.64, 41.85, 38.62, 39.94]	[83.23, 10.1, 9.9, 8.41, 9.57, 11.95, 13.95, 14.23, 15.98]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	11	[]	0	1	-1	1	False	False	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
79.92	4.33	49.68	[89.7, 81.23, 81.23, 81.04, 81.04, 81.01, 81.01, 81.0, 79.92]	[nan, 4.8, 2.83, 5.44, 4.1, 3.96, 3.3, 3.03, 4.33]	[89.7, 75.36, 70.03, 65.92, 61.8, 58.34, 55.11, 52.27, 49.68]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	8	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	40.18	16.07	[88.06, 6.82, 0.3, 0.08, 0.01, 0.0, 0.0, 0.0, 0.0]	[nan, 88.33, 67.57, 42.91, 40.58, 41.33, 41.21, 37.82, 40.18]	[88.06, 13.09, 9.91, 8.65, 10.15, 12.16, 13.74, 13.93, 16.07]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	8	[]	0	1	-1	1	False	False	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	34.73	13.89	[87.07, 0.14, 0.01, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 84.6, 59.87, 39.62, 37.35, 38.44, 37.97, 33.44, 34.73]	[87.07, 6.64, 8.56, 7.93, 9.34, 11.3, 12.66, 12.32, 13.89]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	8	[]	0	1	-1	1	False	False	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
9.06	3.81	6.96	[27.48, 11.57, 11.57, 11.56, 11.56, 11.56, 11.53, 11.53, 9.06]	[nan, 0.0, 0.0, 0.02, 0.02, 0.09, 0.08, 0.07, 3.81]	[27.48, 10.68, 9.91, 9.25, 8.67, 8.18, 7.71, 7.3, 6.96]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	6	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
84.25	5.5	52.75	[90.82, 85.78, 85.78, 85.68, 85.68, 85.21, 85.21, 85.21, 84.25]	[nan, 5.8, 3.0, 3.91, 2.98, 5.09, 4.24, 3.68, 5.5]	[90.82, 79.63, 73.96, 69.33, 65.01, 61.64, 58.22, 55.17, 52.75]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	4	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	42.94	17.18	[85.68, 4.88, 1.35, 0.95, 0.17, 0.0, 0.0, 0.0, 0.0]	[nan, 89.0, 69.6, 42.67, 42.17, 44.03, 45.47, 41.73, 42.94]	[85.68, 11.35, 11.1, 9.3, 10.67, 12.95, 15.16, 15.38, 17.18]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	11	[]	0	1	-1	1	False	False	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
3.82	6.23	4.78	[24.03, 7.21, 7.21, 7.12, 7.05, 6.83, 6.83, 6.0, 3.82]	[nan, 12.53, 6.37, 4.78, 3.55, 3.15, 2.62, 3.66, 6.23]	[24.03, 7.62, 7.08, 6.65, 6.17, 5.75, 5.43, 5.14, 4.78]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	4	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
80.16	5.39	50.25	[89.66, 81.99, 81.99, 81.63, 81.63, 81.51, 81.51, 81.5, 80.16]	[nan, 3.47, 1.77, 5.38, 4.08, 4.63, 3.85, 3.45, 5.39]	[89.66, 75.95, 70.53, 66.38, 62.24, 58.89, 55.62, 52.75, 50.25]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	4	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.56	1.68	1.01	[11.44, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56]	[nan, 13.47, 6.73, 4.49, 3.37, 2.69, 2.24, 1.93, 1.68]	[11.44, 1.55, 1.44, 1.34, 1.26, 1.19, 1.12, 1.06, 1.01]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	8	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
77.77	4.91	48.63	[88.81, 79.54, 79.54, 79.21, 79.21, 79.14, 79.14, 79.13, 77.77]	[nan, 4.6, 2.3, 5.66, 4.25, 4.29, 3.58, 3.3, 4.91]	[88.81, 73.77, 68.51, 64.5, 60.47, 57.12, 53.95, 51.19, 48.63]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	8	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	42.91	17.16	[88.15, 5.74, 1.2, 0.94, 0.12, 0.0, 0.0, 0.0, 0.0]	[nan, 89.07, 72.87, 46.11, 44.15, 44.84, 44.62, 41.35, 42.91]	[88.15, 12.15, 11.44, 9.97, 11.13, 13.19, 14.87, 15.23, 17.16]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	10	[]	0	1	-1	1	False	False	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
